order_book_id,symbol,bond_price,conversion_premium,weighted_score,date,rank
113567.XSHG,君禾转债,107.85,0.1465315398886826,61.251576994434124,2020-05-18,7
128049.XSHE,华源转债,108.11,0.1482870056497174,61.46935028248587,2020-05-18,8
113554.XSHG,仙鹤转债,119.2,0.0379160104986875,61.495800524934374,2020-05-18,9
128081.XSHE,海亮转债,107.0,0.1660864745011088,61.80432372505544,2020-05-18,10
128085.XSHE,鸿达转债,107.499,0.162625054347826,61.880752717391296,2020-05-18,11
128094.XSHE,星帅转债,116.67,0.0879321524064169,62.731607620320844,2020-05-18,12
128082.XSHE,华锋转债,106.0,0.2003611349957006,63.01805674978503,2020-05-18,13
128025.XSHE,特一转债,108.88,0.1734134897360702,63.11067448680351,2020-05-18,14
113541.XSHG,荣晟转债,107.8,0.1842816901408448,63.114084507042236,2020-05-18,15
113572.XSHG,三祥转债,112.18,0.142738119167265,63.226905958363254,2020-05-18,16
113536.XSHG,三星转债,116.71,0.0976297619047616,63.23648809523807,2020-05-18,17
128092.XSHE,唐人转债,116.999,0.0957834460887947,63.288672304439736,2020-05-18,18
113521.XSHG,科森转债,124.83,0.0206964285714283,63.44982142857141,2020-05-18,19
113566.XSHG,翔港转债,114.36,0.0109023906705541,57.7251195335277,2020-05-25,0
113570.XSHG,百达转债,106.02,0.1046839160839161,58.244195804195805,2020-05-25,1
128107.XSHE,交科转债,106.16,0.1081081904761907,58.48540952380954,2020-05-25,2
113580.XSHG,康隆转债,108.31,0.0871016009852216,58.51008004926108,2020-05-25,3
113575.XSHG,东时转债,109.71,0.0738193633952255,58.545968169761274,2020-05-25,4
113515.XSHG,高能转债,117.8,-0.00174931880109,58.8125340599455,2020-05-25,5
123045.XSHE,雷迪转债,103.75,0.1398517520215632,58.86758760107816,2020-05-25,6
128066.XSHE,亚泰转债,107.84,0.0999531357684357,58.91765678842179,2020-05-25,7
113536.XSHG,三星转债,114.58,0.0356773455377572,59.07386727688786,2020-05-25,8
128025.XSHE,特一转债,104.75,0.1440007429420505,59.57503714710253,2020-05-25,9
113567.XSHG,君禾转债,106.13,0.1303436802973976,59.58218401486988,2020-05-25,10
128081.XSHE,海亮转债,105.612,0.1383398684210528,59.722993421052635,2020-05-25,11
113034.XSHG,滨化转债,104.37,0.1521676674364898,59.79338337182449,2020-05-25,12
113572.XSHG,三祥转债,109.18,0.105038659058488,59.8419329529244,2020-05-25,13
113581.XSHG,龙蟠转债,106.73,0.1295983480176213,59.844917400881066,2020-05-25,14
128094.XSHE,星帅转债,112.542,0.0738446648426813,59.963233242134066,2020-05-25,15
127003.XSHE,海印转债,108.998,0.1121490847457627,60.10645423728813,2020-05-25,16
123026.XSHE,中环转债,108.81,0.1143519966722131,60.12259983361066,2020-05-25,17
113573.XSHG,纵横转债,103.78,0.1658588073394494,60.182940366972474,2020-05-25,18
128092.XSHE,唐人转债,114.0,0.0665681098204855,60.32840549102428,2020-05-25,19
128025.XSHE,特一转债,108.6,0.1290099009900989,60.75049504950494,2020-06-01,0
128107.XSHE,交科转债,109.73,0.1197772811918065,60.85386405959033,2020-06-01,1
128066.XSHE,亚泰转债,116.0,0.0571428571428573,60.85714285714287,2020-06-01,2
113575.XSHG,东时转债,119.66,0.0226876664736537,60.96438332368268,2020-06-01,3
113568.XSHG,新春转债,107.92,0.142090442890443,61.06452214452215,2020-06-01,4
113566.XSHG,翔港转债,118.27,0.0400076566125291,61.135382830626455,2020-06-01,5
113567.XSHG,君禾转债,109.34,0.1298795311091074,61.16397655545537,2020-06-01,6
113580.XSHG,康隆转债,111.65,0.106992092457421,61.17460462287105,2020-06-01,7
113570.XSHG,百达转债,110.04,0.1237106542056077,61.20553271028039,2020-06-01,8
113536.XSHG,三星转债,117.56,0.0505927601809954,61.30963800904977,2020-06-01,9
113581.XSHG,龙蟠转债,111.12,0.1193534591194971,61.52767295597486,2020-06-01,11
128094.XSHE,星帅转债,114.452,0.0876058583106267,61.606292915531334,2020-06-01,12
127003.XSHE,海印转债,111.805,0.1143478476821194,61.619892384105974,2020-06-01,13
128050.XSHE,钧达转债,115.998,0.0736826658400497,61.68313329200249,2020-06-01,14
127007.XSHE,湖广转债,116.19,0.075620297029703,61.87601485148515,2020-06-01,15
113034.XSHG,滨化转债,108.78,0.1554853333333335,62.16426666666668,2020-06-01,16
123026.XSHE,中环转债,111.19,0.1321330851943756,62.20165425971878,2020-06-01,17
123045.XSHE,雷迪转债,107.986,0.169991855396066,62.4925927698033,2020-06-01,18
113578.XSHG,全筑转债,121.58,0.0342808709175739,62.504043545878694,2020-06-01,19
123030.XSHE,九洲转债,120.44,0.0481038167938931,62.62519083969465,2020-06-01,20
113008.XSHG,电气转债,109.03,0.0967135294117647,59.35067647058823,2020-06-08,1
113570.XSHG,百达转债,109.92,0.0938608378870675,59.65304189435338,2020-06-08,2
128025.XSHE,特一转债,109.75,0.0989952316076294,59.82476158038147,2020-06-08,3
128107.XSHE,交科转债,108.798,0.1086640304182511,59.832201520912555,2020-06-08,4
127003.XSHE,海印转债,112.072,0.0777530990415336,59.92365495207668,2020-06-08,5
128066.XSHE,亚泰转债,113.461,0.0662467152575316,60.04283576287658,2020-06-08,6
113034.XSHG,滨化转债,106.89,0.1395107061503416,60.420535307517085,2020-06-08,7
113566.XSHG,翔港转债,121.97,-0.0090754555198285,60.531227224008575,2020-06-08,8
128081.XSHE,海亮转债,106.3,0.1520716648291069,60.753583241455345,2020-06-08,9
128094.XSHE,星帅转债,118.947,0.0338384112149532,61.16542056074766,2020-06-08,10
113580.XSHG,康隆转债,114.06,0.0834370629370628,61.20185314685314,2020-06-08,11
113575.XSHG,东时转债,119.24,0.031642672919109,61.20213364595545,2020-06-08,12
123026.XSHE,中环转债,110.46,0.1219163366336635,61.32581683168317,2020-06-08,13
128049.XSHE,华源转债,107.31,0.1573258720930233,61.52129360465116,2020-06-08,14
113536.XSHG,三星转债,115.23,0.0790860597439544,61.56930298719772,2020-06-08,15
113567.XSHG,君禾转债,108.23,0.1495049119555145,61.59024559777573,2020-06-08,16
123045.XSHE,雷迪转债,107.157,0.162245694518361,61.69078472591805,2020-06-08,17
113578.XSHG,全筑转债,118.26,0.0569970588235293,61.97985294117647,2020-06-08,18
128082.XSHE,华锋转债,106.0,0.1839078498293514,62.19539249146757,2020-06-08,19
123030.XSHE,九洲转债,121.3,0.0319552238805971,62.247761194029856,2020-06-08,20
113581.XSHG,龙蟠转债,133.67,-0.148392741935484,59.4153629032258,2020-06-15,1
113566.XSHG,翔港转债,120.72,-0.0165958087049973,59.53020956475014,2020-06-15,2
113570.XSHG,百达转债,109.04,0.1018283600493219,59.611418002466095,2020-06-15,3
128081.XSHE,海亮转债,106.25,0.1333333333333331,59.79166666666666,2020-06-15,4
113580.XSHG,康隆转债,113.3,0.070809818322381,60.190490916119046,2020-06-15,5
127003.XSHE,海印转债,113.198,0.0748453627760252,60.341268138801254,2020-06-15,6
128039.XSHE,三力转债,114.601,0.068998128,60.7504064,2020-06-15,7
113034.XSHG,滨化转债,105.94,0.1557090909090908,60.75545454545454,2020-06-15,8
113525.XSHG,台华转债,107.82,0.1370873862158646,60.76436931079323,2020-06-15,9
123026.XSHE,中环转债,111.08,0.1054121261115604,60.81060630557802,2020-06-15,10
123045.XSHE,雷迪转债,106.202,0.1543449386666667,60.818246933333334,2020-06-15,11
128107.XSHE,交科转债,109.396,0.1254559692898274,60.970798464491374,2020-06-15,12
128094.XSHE,星帅转债,118.98,0.0309136645962733,61.035683229813664,2020-06-15,13
128025.XSHE,特一转债,109.99,0.1212572815533979,61.05786407766989,2020-06-15,14
113565.XSHG,宏辉转债,124.21,-0.0196527229676402,61.12236385161799,2020-06-15,15
128066.XSHE,亚泰转债,112.749,0.0979686102719035,61.27293051359517,2020-06-15,16
113536.XSHG,三星转债,114.44,0.0834096899224805,61.390484496124024,2020-06-15,17
113008.XSHG,电气转债,108.85,0.1419233128834356,61.521165644171774,2020-06-15,18
110066.XSHG,盛屯转债,101.06,0.2246679802955669,61.763399014778344,2020-06-15,19
113561.XSHG,正裕转债,106.27,0.181676195652174,62.2188097826087,2020-06-15,20
113566.XSHG,翔港转债,118.75,-0.0289913700107874,57.92543149946063,2020-06-22,0
127003.XSHE,海印转债,112.75,0.0442384615384616,58.58692307692308,2020-06-22,1
113570.XSHG,百达转债,108.09,0.0969629102167186,58.89314551083593,2020-06-22,2
113561.XSHG,正裕转债,106.62,0.1198383983572895,59.30191991786448,2020-06-22,3
113565.XSHG,宏辉转债,122.27,-0.0364854215918045,59.31072892040977,2020-06-22,4
113008.XSHG,电气转债,109.69,0.1011931506849315,59.904657534246574,2020-06-22,5
123026.XSHE,中环转债,111.4,0.0866354992076072,60.03177496038036,2020-06-22,6
128108.XSHE,蓝帆转债,135.3,-0.1512739774330041,60.0863011283498,2020-06-22,7
128066.XSHE,亚泰转债,112.005,0.0885310050251257,60.429050251256285,2020-06-22,8
113536.XSHG,三星转债,114.18,0.0695480345158197,60.56740172579099,2020-06-22,9
128081.XSHE,海亮转债,106.524,0.146278103638368,60.5759051819184,2020-06-22,10
128087.XSHE,孚日转债,102.611,0.1878338586956523,60.69719293478262,2020-06-22,11
113525.XSHG,台华转债,108.73,0.128038630490956,60.7669315245478,2020-06-22,12
110066.XSHG,盛屯转债,106.62,0.1503736842105265,60.828684210526326,2020-06-22,13
123045.XSHE,雷迪转债,107.2,0.1450398322851154,60.85199161425577,2020-06-22,14
113034.XSHG,滨化转债,106.91,0.1502041379310344,60.96520689655172,2020-06-22,15
128025.XSHE,特一转债,109.865,0.123098400556328,61.0874200278164,2020-06-22,16
123030.XSHE,九洲转债,118.0,0.0444099378881988,61.22049689440994,2020-06-22,17
128107.XSHE,交科转债,110.297,0.1218062998102469,61.238814990512346,2020-06-22,18
113568.XSHG,新春转债,108.82,0.1366778429073856,61.24389214536927,2020-06-22,19
113566.XSHG,翔港转债,116.4,-0.0002130311614729,58.189348441926356,2020-06-29,0
113565.XSHG,宏辉转债,118.22,-0.0065546218487394,58.78226890756303,2020-06-29,1
113570.XSHG,百达转债,106.41,0.1122830994897961,58.819154974489805,2020-06-29,2
128066.XSHE,亚泰转债,110.11,0.0809783756345177,59.10391878172588,2020-06-29,3
113561.XSHG,正裕转债,105.68,0.1320485863874346,59.44242931937173,2020-06-29,4
123045.XSHE,雷迪转债,105.7,0.1319842354177614,59.44921177088807,2020-06-29,5
123026.XSHE,中环转债,110.149,0.0891037670682732,59.52968835341366,2020-06-29,6
123048.XSHE,应急转债,110.721,0.0900629424778762,59.86364712389381,2020-06-29,7
113008.XSHG,电气转债,108.7,0.1108187250996018,59.89093625498009,2020-06-29,8
127003.XSHE,海印转债,108.629,0.1121540476190479,59.9222023809524,2020-06-29,9
128085.XSHE,鸿达转债,104.462,0.1548854444444443,59.975272222222216,2020-06-29,10
128087.XSHE,孚日转债,99.801,0.203261113207547,60.06355566037735,2020-06-29,11
128097.XSHE,奥佳转债,111.5,0.0865405651777575,60.07702825888788,2020-06-29,12
128107.XSHE,交科转债,108.001,0.1218708527131784,60.09404263565892,2020-06-29,13
113034.XSHG,滨化转债,104.69,0.1555405660377356,60.12202830188678,2020-06-29,14
113575.XSHG,东时转债,117.24,0.0308057971014492,60.160289855072456,2020-06-29,15
110066.XSHG,盛屯转债,107.37,0.1311785867237689,60.243929336188444,2020-06-29,16
113567.XSHG,君禾转债,104.82,0.1572612716763004,60.273063583815016,2020-06-29,17
128094.XSHE,星帅转债,116.902,0.0367342021614749,60.287710108073746,2020-06-29,18
123043.XSHE,正元转债,112.154,0.0843889874999999,60.296449374999995,2020-06-29,19
128013.XSHE,洪涛转债,112.102,0.056671419939577,58.88457099697885,2020-07-06,0
127003.XSHE,海印转债,116.56,0.0169437681159421,59.127188405797106,2020-07-06,1
123051.XSHE,今天转债,115.0,0.0337078651685394,59.18539325842697,2020-07-06,2
123052.XSHE,飞鹿转债,112.524,0.0639805157593123,59.46102578796562,2020-07-06,3
113576.XSHG,起步转债,102.55,0.1721587215601299,59.882936078006495,2020-07-06,4
123045.XSHE,雷迪转债,109.106,0.1084647457627119,59.97623728813559,2020-07-06,5
110058.XSHG,永鼎转债,110.2,0.1063385826771654,60.41692913385827,2020-07-06,6
128087.XSHE,孚日转债,104.0,0.1700000000000002,60.500000000000014,2020-07-06,7
113570.XSHG,百达转债,110.87,0.106000791235545,60.73503956177725,2020-07-06,8
128066.XSHE,亚泰转债,116.0,0.0582264150943396,60.91132075471698,2020-07-06,9
113566.XSHG,翔港转债,122.97,-0.0109134428678119,60.9393278566094,2020-07-06,10
113561.XSHG,正裕转债,112.22,0.099627011494253,61.09135057471265,2020-07-06,11
113536.XSHG,三星转债,118.39,0.0453414369633982,61.46207184816991,2020-07-06,12
123043.XSHE,正元转债,116.85,0.0642189716312056,61.63594858156028,2020-07-06,13
113034.XSHG,滨化转债,111.6,0.1183897216274088,61.719486081370434,2020-07-06,14
128025.XSHE,特一转债,111.577,0.1188143929058663,61.72921964529331,2020-07-06,15
128082.XSHE,华锋转债,114.05,0.0946930327868853,61.75965163934426,2020-07-06,16
128085.XSHE,鸿达转债,113.245,0.1046938725490196,61.85719362745098,2020-07-06,17
128103.XSHE,同德转债,113.294,0.1072885283018867,62.011426415094334,2020-07-06,18
123026.XSHE,中环转债,116.767,0.0734889992531739,62.0579499626587,2020-07-06,19
128085.XSHE,鸿达转债,112.8,0.0296880733944953,57.88440366972476,2020-07-13,0
128013.XSHE,洪涛转债,114.6,0.0215771428571427,58.37885714285713,2020-07-13,1
113570.XSHG,百达转债,112.96,0.0412904386951631,58.54452193475815,2020-07-13,2
128087.XSHE,孚日转债,108.8,0.0829158878504672,58.54579439252336,2020-07-13,3
123045.XSHE,雷迪转债,111.376,0.0722137159253943,59.298685796269716,2020-07-13,4
127003.XSHE,海印转债,120.201,-0.008753397260274,59.662830136986294,2020-07-13,5
110058.XSHG,永鼎转债,109.76,0.0976000000000001,59.760000000000005,2020-07-13,6
128082.XSHE,华锋转债,118.5,0.022575534266765,60.37877671333825,2020-07-13,7
128050.XSHE,钧达转债,110.74,0.1014582159624413,60.442910798122064,2020-07-13,8
123052.XSHE,飞鹿转债,117.186,0.0386225604297225,60.52412802148613,2020-07-13,9
128049.XSHE,华源转债,110.549,0.1054900000000001,60.54900000000001,2020-07-13,10
128103.XSHE,同德转债,115.42,0.0581869026548669,60.61934513274335,2020-07-13,11
113541.XSHG,荣晟转债,117.44,0.0385115708812258,60.64557854406129,2020-07-13,12
128025.XSHE,特一转债,112.612,0.0869313197636243,60.65256598818121,2020-07-13,13
113568.XSHG,新春转债,109.93,0.115576651480638,60.743832574031906,2020-07-13,14
128066.XSHE,亚泰转债,117.248,0.0449660460829495,60.872302304147475,2020-07-13,15
123051.XSHE,今天转债,121.995,-0.0022713754646839,60.88393122676581,2020-07-13,16
128069.XSHE,华森转债,114.05,0.0779006795608989,60.92003397804494,2020-07-13,17
113576.XSHG,起步转债,104.0,0.1785177228786252,60.92588614393126,2020-07-13,18
113557.XSHG,森特转债,109.02,0.1287035317860745,60.94517658930372,2020-07-13,19
113570.XSHG,百达转债,110.05,0.0530489220563845,57.677446102819225,2020-07-20,1
128013.XSHE,洪涛转债,111.44,0.0441225225225225,57.92612612612612,2020-07-20,2
123045.XSHE,雷迪转债,110.142,0.0638956142034548,58.265780710172734,2020-07-20,3
128085.XSHE,鸿达转债,110.1,0.0682970297029701,58.4648514851485,2020-07-20,4
128087.XSHE,孚日转债,104.1,0.1312908163265305,58.614540816326524,2020-07-20,5
113567.XSHG,君禾转债,116.75,0.0197827743902439,59.3641387195122,2020-07-20,6
128066.XSHE,亚泰转债,114.25,0.047201421800948,59.4850710900474,2020-07-20,7
113561.XSHG,正裕转债,114.47,0.0493083333333332,59.70041666666666,2020-07-20,8
123051.XSHE,今天转债,120.25,-0.0054511278195488,59.85244360902256,2020-07-20,9
128050.XSHE,钧达转债,110.83,0.0892040424121936,59.87520212060968,2020-07-20,10
113034.XSHG,滨化转债,112.6,0.0732545824847248,59.96272912423624,2020-07-20,11
128082.XSHE,华锋转债,113.02,0.0698983023443815,60.00491511721907,2020-07-20,12
113536.XSHG,三星转债,119.73,0.0040876394849784,60.06938197424892,2020-07-20,13
113576.XSHG,起步转债,103.05,0.1715274784482759,60.10137392241379,2020-07-20,14
123052.XSHE,飞鹿转债,114.994,0.0541116666666665,60.20258333333332,2020-07-20,15
113568.XSHG,新春转债,108.0,0.1241588785046728,60.20794392523364,2020-07-20,16
110058.XSHG,永鼎转债,109.99,0.1042820717131474,60.20910358565737,2020-07-20,17
113541.XSHG,荣晟转债,117.54,0.0299252847380409,60.266264236902046,2020-07-20,18
128025.XSHE,特一转债,110.559,0.1040878396739129,60.48389198369564,2020-07-20,19
113008.XSHG,电气转债,114.85,0.0615864864864865,60.50432432432432,2020-07-20,20
113570.XSHG,百达转债,109.73,0.0841474315068491,59.07237157534246,2020-07-27,0
123045.XSHE,雷迪转债,108.67,0.0992598492462311,59.297992462311555,2020-07-27,1
110058.XSHG,永鼎转债,111.0,0.0779190751445086,59.39595375722543,2020-07-27,2
128013.XSHE,洪涛转债,110.904,0.0811396226415093,59.50898113207546,2020-07-27,3
113008.XSHG,电气转债,111.48,0.0770101694915255,59.590508474576275,2020-07-27,4
113576.XSHG,起步转债,104.88,0.1489968847352023,59.88984423676011,2020-07-27,5
123051.XSHE,今天转债,119.02,0.0090327552986513,59.96163776493256,2020-07-27,6
113561.XSHG,正裕转债,112.32,0.0789047887323943,60.10523943661971,2020-07-27,7
128049.XSHE,华源转债,108.17,0.1209796089385475,60.133980446927374,2020-07-27,8
128034.XSHE,江银转债,107.009,0.1357087264150942,60.28993632075471,2020-07-27,9
128066.XSHE,亚泰转债,114.0,0.0702718446601942,60.51359223300971,2020-07-27,10
128082.XSHE,华锋转债,110.7,0.104171209540034,60.558560477001706,2020-07-27,11
113591.XSHG,胜达转债,103.86,0.1732038343558282,60.59019171779141,2020-07-27,12
128085.XSHE,鸿达转债,108.1,0.1330267379679142,60.70133689839571,2020-07-27,13
113541.XSHG,荣晟转债,114.78,0.068194516129032,60.7997258064516,2020-07-27,14
128025.XSHE,特一转债,110.4,0.1169167240192706,61.045836200963535,2020-07-27,15
113585.XSHG,寿仙转债,126.28,-0.0416220164064566,61.05889917967717,2020-07-27,16
123052.XSHE,飞鹿转债,114.1,0.0809473684210526,61.09736842105263,2020-07-27,17
128116.XSHE,瑞达转债,110.003,0.1245421528968116,61.22860764484058,2020-07-27,18
113566.XSHG,翔港转债,115.81,0.0678713184931505,61.298565924657524,2020-07-27,19
113008.XSHG,电气转债,117.67,0.0010731343283583,58.88865671641791,2020-08-03,1
128013.XSHE,洪涛转债,113.02,0.052138138138138,59.1169069069069,2020-08-03,2
128085.XSHE,鸿达转债,111.15,0.0758222222222222,59.36611111111111,2020-08-03,3
110058.XSHG,永鼎转债,115.75,0.0325309734513274,59.50154867256637,2020-08-03,4
113576.XSHG,起步转债,108.54,0.1095901162790698,59.74950581395349,2020-08-03,5
123045.XSHE,雷迪转债,114.5,0.0572866972477064,60.11433486238532,2020-08-03,6
128069.XSHE,华森转债,119.15,0.0245309818875119,60.801549094375595,2020-08-03,7
113561.XSHG,正裕转债,117.49,0.0415274696707106,60.821373483535524,2020-08-03,8
128066.XSHE,亚泰转债,118.218,0.0364170988213963,60.92985494106982,2020-08-03,9
128082.XSHE,华锋转债,115.502,0.0649830078740159,61.00015039370079,2020-08-03,10
128025.XSHE,特一转债,115.33,0.0682741020793951,61.07870510396975,2020-08-03,11
113570.XSHG,百达转债,113.33,0.0916762938230379,61.24881469115189,2020-08-03,12
128050.XSHE,钧达转债,112.112,0.1047315348837208,61.292576744186036,2020-08-03,13
