date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2018-02-05,128032.XSHE,双环转债,510.0,100.05,101.666,51025.5
2018-02-05,123007.XSHE,道氏转债,450.0,113.122,112.12,50904.9
2018-02-05,128033.XSHE,迪龙转债,500.0,99.45,103.909,49725.0
2018-02-05,128030.XSHE,天康转债,470.0,105.951,109.013,49796.97
2018-02-05,123005.XSHE,万信转债,460.0,108.62,108.62,49965.2
2018-02-05,110042.XSHG,航电转债,480.0,104.73,104.73,50270.4
2018-02-06,113016.XSHG,小康转债,520.0,95.71,99.976,49769.2
2018-02-06,113503.XSHG,泰晶转债,500.0,99.09,101.7642,49545.0
2018-02-06,123002.XSHE,国祯转债,470.0,107.051,111.959,50313.97
2018-02-06,128015.XSHE,久其转债,520.0,97.146,96.2419,50515.92
2018-02-06,128025.XSHE,特一转债,510.0,98.05,98.2468,50005.5
2018-02-06,128018.XSHE,时达转债,530.0,94.843,95.4268,50266.79
2018-02-06,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-06,128019.XSHE,久立转2,520.0,95.71,95.5,49769.2
2018-02-06,128014.XSHE,永东转债,490.0,101.948,105.784,49954.52
2018-02-06,113009.XSHG,广汽转债,450.0,109.89,117.1098,49450.5
2018-02-06,128026.XSHE,众兴转债,520.0,95.671,100.3858,49748.92
2018-02-06,110041.XSHG,蒙电转债,500.0,100.0,100.5082,50000.0
2018-02-06,113017.XSHG,吉视转债,510.0,98.83,98.08,50403.3
2018-02-06,128027.XSHE,崇达转债,490.0,101.32,106.6857,49646.8
2018-02-06,128032.XSHE,双环转债,510.0,99.16,101.666,50571.6
2018-02-06,123007.XSHE,道氏转债,450.0,110.65,112.12,49792.5
2018-02-06,128033.XSHE,迪龙转债,500.0,98.67,103.909,49335.0
2018-02-06,128030.XSHE,天康转债,470.0,105.102,109.013,49397.94
2018-02-06,123005.XSHE,万信转债,460.0,106.26,108.62,48879.6
2018-02-06,110042.XSHG,航电转债,480.0,102.22,104.73,49065.6
2018-02-07,113016.XSHG,小康转债,520.0,95.99,99.976,49914.8
2018-02-07,113503.XSHG,泰晶转债,500.0,99.54,101.7642,49770.0
2018-02-07,123002.XSHE,国祯转债,470.0,106.511,111.959,50060.17
2018-02-07,128015.XSHE,久其转债,520.0,97.398,96.2419,50646.96
2018-02-07,128025.XSHE,特一转债,510.0,98.03,98.2468,49995.3
2018-02-07,128018.XSHE,时达转债,530.0,95.0,95.4268,50350.0
2018-02-07,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-07,128019.XSHE,久立转2,520.0,95.497,95.5,49658.44
2018-02-07,128014.XSHE,永东转债,490.0,101.65,105.784,49808.5
2018-02-07,113009.XSHG,广汽转债,450.0,110.01,117.1098,49504.5
2018-02-07,128026.XSHE,众兴转债,520.0,95.38,100.3858,49597.6
2018-02-07,110041.XSHG,蒙电转债,500.0,100.12,100.5082,50060.0
2018-02-07,113017.XSHG,吉视转债,510.0,98.72,98.08,50347.2
2018-02-07,128027.XSHE,崇达转债,490.0,100.772,106.6857,49378.28
2018-02-07,128032.XSHE,双环转债,510.0,98.12,101.666,50041.2
2018-02-07,123007.XSHE,道氏转债,450.0,108.16,112.12,48672.0
2018-02-07,128033.XSHE,迪龙转债,500.0,98.549,103.909,49274.5
2018-02-07,128030.XSHE,天康转债,470.0,105.5,109.013,49585.0
2018-02-07,123005.XSHE,万信转债,460.0,108.3,108.62,49818.0
2018-02-07,110042.XSHG,航电转债,480.0,101.8,104.73,48864.0
2018-02-08,113016.XSHG,小康转债,520.0,96.14,99.976,49992.8
2018-02-08,113503.XSHG,泰晶转债,500.0,99.91,101.7642,49955.0
2018-02-08,123002.XSHE,国祯转债,470.0,107.53,111.959,50539.1
2018-02-08,128015.XSHE,久其转债,520.0,97.599,96.2419,50751.48
2018-02-08,128025.XSHE,特一转债,510.0,99.001,98.2468,50490.51
2018-02-08,128018.XSHE,时达转债,530.0,95.199,95.4268,50455.47
2018-02-08,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-08,128019.XSHE,久立转2,520.0,95.5,95.5,49660.0
2018-02-08,128014.XSHE,永东转债,490.0,102.036,105.784,49997.64
2018-02-08,113009.XSHG,广汽转债,450.0,109.32,117.1098,49194.0
2018-02-08,128026.XSHE,众兴转债,520.0,95.59,100.3858,49706.8
2018-02-08,110041.XSHG,蒙电转债,500.0,100.66,100.5082,50330.0
2018-02-08,113017.XSHG,吉视转债,510.0,99.71,98.08,50852.1
2018-02-08,128027.XSHE,崇达转债,490.0,100.13,106.6857,49063.7
2018-02-08,128032.XSHE,双环转债,510.0,98.012,101.666,49986.12
2018-02-08,123007.XSHE,道氏转债,450.0,112.0,112.12,50400.0
2018-02-08,128033.XSHE,迪龙转债,500.0,98.523,103.909,49261.5
2018-02-08,128030.XSHE,天康转债,470.0,105.3,109.013,49491.0
2018-02-08,123005.XSHE,万信转债,460.0,109.6,108.62,50416.0
2018-02-08,110042.XSHG,航电转债,480.0,102.26,104.73,49084.8
2018-02-09,113016.XSHG,小康转债,520.0,95.92,99.976,49878.4
2018-02-09,113503.XSHG,泰晶转债,500.0,100.14,101.7642,50070.0
2018-02-09,123002.XSHE,国祯转债,470.0,105.616,111.959,49639.52
2018-02-09,128015.XSHE,久其转债,520.0,96.74,96.2419,50304.8
2018-02-09,128025.XSHE,特一转债,510.0,97.831,98.2468,49893.81
2018-02-09,128018.XSHE,时达转债,530.0,94.125,95.4268,49886.25
2018-02-09,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-09,128019.XSHE,久立转2,520.0,94.79,95.5,49290.8
2018-02-09,128014.XSHE,永东转债,490.0,100.82,105.784,49401.8
2018-02-09,113009.XSHG,广汽转债,450.0,106.47,117.1098,47911.5
2018-02-09,128026.XSHE,众兴转债,520.0,94.113,100.3858,48938.76
2018-02-09,110041.XSHG,蒙电转债,500.0,99.0,100.5082,49500.0
2018-02-09,113017.XSHG,吉视转债,510.0,98.06,98.08,50010.6
2018-02-09,128027.XSHE,崇达转债,490.0,98.46,106.6857,48245.4
2018-02-09,128032.XSHE,双环转债,510.0,97.8,101.666,49878.0
2018-02-09,123007.XSHE,道氏转债,450.0,108.01,112.12,48604.5
2018-02-09,128033.XSHE,迪龙转债,500.0,96.56,103.909,48280.0
2018-02-09,128030.XSHE,天康转债,470.0,103.4,109.013,48598.0
2018-02-09,123005.XSHE,万信转债,460.0,105.7,108.62,48622.0
2018-02-09,110042.XSHG,航电转债,480.0,100.21,104.73,48100.8
2018-02-12,113016.XSHG,小康转债,520.0,96.09,99.976,49966.8
2018-02-12,113503.XSHG,泰晶转债,500.0,102.18,101.7642,51090.0
2018-02-12,123002.XSHE,国祯转债,470.0,107.33,111.959,50445.1
2018-02-12,128015.XSHE,久其转债,510.0,99.41,96.2419,50699.1
2018-02-12,128025.XSHE,特一转债,510.0,98.704,98.2468,50339.04
2018-02-12,128018.XSHE,时达转债,530.0,94.588,95.4268,50131.64
2018-02-12,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-12,128014.XSHE,永东转债,490.0,101.823,105.784,49893.27
2018-02-12,113009.XSHG,广汽转债,460.0,109.2,116.9378,50232.0
2018-02-12,128026.XSHE,众兴转债,530.0,94.69,100.2783,50185.7
2018-02-12,110041.XSHG,蒙电转债,500.0,99.96,100.5082,49980.0
2018-02-12,113017.XSHG,吉视转债,510.0,99.67,98.08,50831.7
2018-02-12,128027.XSHE,崇达转债,480.0,104.921,106.6857,50362.08
2018-02-12,128032.XSHE,双环转债,510.0,98.418,101.666,50193.18
2018-02-12,128030.XSHE,天康转债,480.0,103.91,108.9067,49876.8
2018-02-12,123005.XSHE,万信转债,460.0,110.28,108.62,50728.8
2018-02-12,113018.XSHG,常熟转债,470.0,104.97,104.97,49335.9
2018-02-12,110033.XSHG,国贸转债,430.0,115.81,115.81,49798.3
2018-02-12,110039.XSHG,宝信转债,410.0,120.93,120.93,49581.3
2018-02-12,128022.XSHE,众信转债,440.0,113.502,113.502,49940.88
2018-02-13,113016.XSHG,小康转债,520.0,95.95,99.976,49894.0
2018-02-13,113503.XSHG,泰晶转债,500.0,103.45,101.7642,51725.0
2018-02-13,123002.XSHE,国祯转债,470.0,107.77,111.959,50651.9
2018-02-13,128015.XSHE,久其转债,510.0,99.705,96.2419,50849.55
2018-02-13,128025.XSHE,特一转债,510.0,98.812,98.2468,50394.12
2018-02-13,128018.XSHE,时达转债,530.0,94.471,95.4268,50069.63
2018-02-13,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-13,128014.XSHE,永东转债,490.0,102.333,105.784,50143.17
2018-02-13,113009.XSHG,广汽转债,460.0,110.1,116.9378,50646.0
2018-02-13,128026.XSHE,众兴转债,530.0,94.855,100.2783,50273.15
2018-02-13,110041.XSHG,蒙电转债,500.0,100.56,100.5082,50280.0
2018-02-13,113017.XSHG,吉视转债,510.0,100.14,98.08,51071.4
2018-02-13,128027.XSHE,崇达转债,480.0,103.92,106.6857,49881.6
2018-02-13,128032.XSHE,双环转债,510.0,98.422,101.666,50195.22
2018-02-13,128030.XSHE,天康转债,480.0,104.11,108.9067,49972.8
2018-02-13,123005.XSHE,万信转债,460.0,110.529,108.62,50843.34
2018-02-13,113018.XSHG,常熟转债,470.0,105.56,104.97,49613.2
2018-02-13,110033.XSHG,国贸转债,430.0,117.4,115.81,50482.0
2018-02-13,110039.XSHG,宝信转债,410.0,122.68,120.93,50298.8
2018-02-13,128022.XSHE,众信转债,440.0,115.31,113.502,50736.4
2018-02-14,113016.XSHG,小康转债,520.0,96.5,99.976,50180.0
2018-02-14,113503.XSHG,泰晶转债,500.0,104.94,101.7642,52470.0
2018-02-14,123002.XSHE,国祯转债,470.0,107.56,111.959,50553.2
2018-02-14,128015.XSHE,久其转债,510.0,100.25,96.2419,51127.5
2018-02-14,128025.XSHE,特一转债,510.0,98.727,98.2468,50350.77
2018-02-14,128018.XSHE,时达转债,530.0,94.801,95.4268,50244.53
2018-02-14,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-14,128014.XSHE,永东转债,490.0,101.7,105.784,49833.0
2018-02-14,113009.XSHG,广汽转债,460.0,111.25,116.9378,51175.0
2018-02-14,128026.XSHE,众兴转债,530.0,95.365,100.2783,50543.45
2018-02-14,110041.XSHG,蒙电转债,500.0,100.36,100.5082,50180.0
2018-02-14,113017.XSHG,吉视转债,510.0,99.86,98.08,50928.6
2018-02-14,128027.XSHE,崇达转债,480.0,103.002,106.6857,49440.96
2018-02-14,128032.XSHE,双环转债,510.0,98.468,101.666,50218.68
2018-02-14,128030.XSHE,天康转债,480.0,104.2,108.9067,50016.0
2018-02-14,123005.XSHE,万信转债,460.0,110.55,108.62,50853.0
2018-02-14,113018.XSHG,常熟转债,470.0,104.9,104.97,49303.0
2018-02-14,110033.XSHG,国贸转债,430.0,117.46,115.81,50507.8
2018-02-14,110039.XSHG,宝信转债,410.0,123.06,120.93,50454.6
2018-02-14,128022.XSHE,众信转债,440.0,115.7,113.502,50908.0
2018-02-22,113016.XSHG,小康转债,520.0,96.67,99.976,50268.4
2018-02-22,113503.XSHG,泰晶转债,490.0,105.4,101.7642,51646.0
2018-02-22,123002.XSHE,国祯转债,470.0,109.28,111.959,51361.6
2018-02-22,128015.XSHE,久其转债,510.0,101.081,96.2419,51551.31
2018-02-22,128025.XSHE,特一转债,510.0,99.007,98.2468,50493.57
2018-02-22,128018.XSHE,时达转债,530.0,95.1,95.4268,50403.0
2018-02-22,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-22,128014.XSHE,永东转债,490.0,102.548,105.784,50248.52
2018-02-22,113009.XSHG,广汽转债,460.0,112.05,116.9378,51543.0
2018-02-22,128026.XSHE,众兴转债,530.0,95.78,100.2783,50763.4
2018-02-22,110041.XSHG,蒙电转债,500.0,101.05,100.5082,50525.0
2018-02-22,113017.XSHG,吉视转债,510.0,100.36,98.08,51183.6
2018-02-22,128027.XSHE,崇达转债,480.0,104.149,106.6857,49991.52
2018-02-22,128032.XSHE,双环转债,510.0,98.911,101.666,50444.61
2018-02-22,128030.XSHE,天康转债,480.0,104.708,108.9067,50259.84
2018-02-22,123005.XSHE,万信转债,460.0,111.655,108.62,51361.3
2018-02-22,113018.XSHG,常熟转债,480.0,105.94,104.9902,50851.2
2018-02-22,123007.XSHE,道氏转债,420.0,119.4,119.4,50148.0
2018-02-22,128034.XSHE,江银转债,510.0,98.25,98.25,50107.5
2018-02-22,123004.XSHE,铁汉转债,490.0,102.001,102.001,49980.49
2018-02-23,113016.XSHG,小康转债,520.0,96.65,99.976,50258.0
2018-02-23,113503.XSHG,泰晶转债,490.0,104.41,101.7642,51160.9
2018-02-23,123002.XSHE,国祯转债,470.0,109.058,111.959,51257.26
2018-02-23,128015.XSHE,久其转债,510.0,100.8,96.2419,51408.0
2018-02-23,128025.XSHE,特一转债,510.0,99.32,98.2468,50653.2
2018-02-23,128018.XSHE,时达转债,530.0,94.934,95.4268,50315.02
2018-02-23,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-23,128014.XSHE,永东转债,490.0,103.092,105.784,50515.08
2018-02-23,113009.XSHG,广汽转债,460.0,112.15,116.9378,51589.0
2018-02-23,128026.XSHE,众兴转债,530.0,96.663,100.2783,51231.39
2018-02-23,110041.XSHG,蒙电转债,500.0,101.2,100.5082,50600.0
2018-02-23,113017.XSHG,吉视转债,510.0,100.41,98.08,51209.1
2018-02-23,128027.XSHE,崇达转债,480.0,103.79,106.6857,49819.2
2018-02-23,128032.XSHE,双环转债,510.0,98.521,101.666,50245.71
2018-02-23,128030.XSHE,天康转债,480.0,104.55,108.9067,50184.0
2018-02-23,123005.XSHE,万信转债,460.0,110.302,108.62,50738.92
2018-02-23,113018.XSHG,常熟转债,480.0,106.13,104.9902,50942.4
2018-02-23,123007.XSHE,道氏转债,420.0,117.36,119.4,49291.2
2018-02-23,128034.XSHE,江银转债,510.0,98.2,98.25,50082.0
2018-02-23,123004.XSHE,铁汉转债,490.0,102.195,102.001,50075.55
2018-02-26,113016.XSHG,小康转债,520.0,97.53,99.976,50715.6
2018-02-26,113503.XSHG,泰晶转债,490.0,106.6,101.7642,52234.0
2018-02-26,123002.XSHE,国祯转债,470.0,110.196,111.959,51792.12
2018-02-26,128015.XSHE,久其转债,500.0,103.495,96.2419,51747.5
2018-02-26,128025.XSHE,特一转债,510.0,99.8,98.2468,50898.0
2018-02-26,128018.XSHE,时达转债,530.0,95.5,95.4268,50615.0
2018-02-26,113502.XSHG,嘉澳转债,510.0,98.71,96.29,50342.1
2018-02-26,128014.XSHE,永东转债,490.0,103.6,105.784,50764.0
2018-02-26,128026.XSHE,众兴转债,530.0,96.895,100.2783,51354.35
2018-02-26,110041.XSHG,蒙电转债,500.0,101.5,100.5082,50750.0
2018-02-26,113017.XSHG,吉视转债,510.0,101.35,98.08,51688.5
2018-02-26,128027.XSHE,崇达转债,480.0,106.2,106.6857,50976.0
2018-02-26,128032.XSHE,双环转债,510.0,100.0,101.666,51000.0
2018-02-26,128030.XSHE,天康转债,480.0,104.799,108.9067,50303.52
2018-02-26,123005.XSHE,万信转债,460.0,112.4,108.62,51704.0
2018-02-26,113018.XSHG,常熟转债,480.0,107.41,104.9902,51556.8
2018-02-26,123007.XSHE,道氏转债,430.0,118.0,119.3674,50740.0
2018-02-26,128034.XSHE,江银转债,510.0,98.827,98.25,50401.77
2018-02-26,128022.XSHE,众信转债,430.0,119.15,119.15,51234.5
